,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
140,432.3338983,piper betel,194.6248724,2005,1972,237.7090259,33,7.203303814,-1.417673937,0.912845812,-2.691935708,1.273844945,year_s,first,,,,,,,,,
141,159.2887502,pleuranthodendron lindenii,41.39096234,1995,1985,117.8977879,10,11.78977879,0.44796917,0.734765104,-1.427182151,1.882196439,year_s,last,,,,,,,,,
142,130.8433796,pleurothallis dentipetala,85.1833007,1990,1986,45.66007893,4,11.41501973,-0.279077797,1.045870862,-2.846255877,2.105476087,year_s,first,,,,,,,,,
143,313.4563093,pleurothyrium poeppigii,146.4578048,2009,1985,166.9985044,24,6.958271018,-0.809791252,0.894125447,-2.269611304,1.406997173,year_s,first,,,,,,,,,
144,239.638785,pleurothyrium trianae,221.7482931,2007,1986,17.8904919,21,0.851928186,-0.077613105,0.892711479,-2.564112814,1.124815625,year_s,first,,,,,,,,,
145,302.5676968,polybotrya crassirhizoma,259.7753399,2005,1987,42.7923569,18,2.377353161,-0.328220025,1.216644336,-2.562225978,1.840168536,year_s,first,,,,,,,,,
146,35.70556324,pourouma minor,-65.85710217,2012,1986,101.5626654,26,3.906256362,-0.31728634,0.218538484,-0.817995952,0.00172307,year_s,first,,,,,,,,,
147,99.36942124,prestoea schultzeana,83.55965565,2009,1983,15.80976559,26,0.608067907,-0.094110046,0.870129026,-1.992962986,1.646097558,year_s,first,,,,,,,,,
148,27.58638628,protium amazonicum,-36.62837773,2007,1985,64.21476401,22,2.91885291,-0.160316559,0.094045483,-0.350611211,0.022508439,year_s,first,,,,,,,,,
149,196.4935096,protium nodulosum,38.55984404,2007,1985,157.9336656,22,7.17880298,0.615455734,0.734911452,-1.503223058,1.821343612,year_s,last,,,,,,,,,
150,172.6553726,psammisia roseiflora,107.9531455,2003,1985,64.70222707,18,3.594568171,0.155457422,0.769194154,-2.041887375,0.971912307,year_s,last,,,,,,,,,
151,282.2020434,pseudolmedia laevis,263.6528996,2008,1987,18.5491438,21,0.883292562,0.14488031,1.029787873,-1.767878945,2.188209567,year_s,last,,,,,,,,,
152,185.698215,pseudolmedia parvigata,178.510866,2007,1987,7.187349017,20,0.359367451,-0.014315537,1.166684427,-2.142829135,2.138934373,year_s,first,,,,,,,,,
153,145.4932308,pseudolmedia rigida,63.39895808,2005,1987,82.09427272,18,4.560792929,0.382120182,0.897026396,-1.800553743,1.814672482,year_s,last,,,,,,,,,
154,79.49740511,renealmia breviscapa,50.73923125,2005,1986,28.75817385,19,1.513588098,0.083974774,0.360555514,-0.24312119,0.473067712,year_s,last,,,,,,,,,
155,248.9285523,rinorea lindeniana,239.1634239,2007,1987,9.76512837,20,0.488256418,0.077915035,0.963702669,-2.035309171,2.108676761,year_s,last,,,,,,,,,
156,208.7449825,rudgea crassipetiolata,180.2885334,2018,1986,28.45644911,32,0.889264035,0.181108961,1.04060311,-1.817671817,2.248403762,year_s,last,,,,,,,,,
157,255.6641612,rudgea verticillata,165.1883576,1992,1986,90.4758036,6,15.0793006,-0.495640002,0.977571902,-2.305246022,1.424963291,year_s,first,,,,,,,,,
158,164.283487,rudgea viburnoides,152.4349641,1998,1986,11.84852284,12,0.987376904,0.08625992,0.974682637,-1.829122135,2.346201205,year_s,last,,,,,,,,,
