,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
138,120.9133322,Aspidoglossum interruptum,-11.96945236,1976,1955,132.8827845,21,6.327751644,0.494425881,0.195685148,0.174029701,0.919621448,year_s,last,,,,,,,,,
139,136.0041692,Aspilia africana ,47.06739983,2006,1928,88.93676933,78,1.140214991,0.377396791,0.7646415,-0.602536637,2.649315527,year_s,last,,,,,,,,,
140,377.9266917,Aspilia bussei ,252.2196375,1994,1928,125.7070542,66,1.904652337,-0.341586545,0.105366985,-0.563744277,-0.144263789,year_s,first,,,,,,,,,
141,501.1160933,Aspilia ciliata ,236.0180069,1960,1938,265.0980865,22,12.04991302,-1.597036316,0.543884788,-2.801815059,-0.690819716,year_s,first,,,,,,,,,
142,366.0352638,Aspilia mortonii,236.4667875,1966,1953,129.5684763,13,9.96680587,-0.666603405,0.766393485,-1.708579388,1.280469298,year_s,first,,,,,,,,,
143,254.7590265,Asplenium africanum ,144.2849623,2003,1939,110.4740641,64,1.726157252,-0.618246727,0.876870897,-2.284580358,0.897705327,year_s,first,,,,,,,,,
144,204.3353683,Asplenium barteri,-84.06943225,1999,1941,288.4048005,58,4.972496561,1.705185224,0.446455827,0.919329788,2.635352831,year_s,last,,,,,,,,,
145,187.176822,Asplenium buettneri ,139.7618775,1970,1939,47.41494453,31,1.52951434,0.299549077,1.197489601,-2.319930219,2.255009751,year_s,last,,,,,,,,,
146,166.2003301,Asplenium cuneatum ,-58.6273542,1970,1950,224.8276843,20,11.24138421,1.198588659,0.357184224,0.614729775,1.904094422,year_s,last,,,,,,,,,
147,77.08504523,Asplenium currorii ,35.06105981,1951,1934,42.02398542,17,2.471999142,0.072880994,0.847125674,-2.124115586,1.040526664,year_s,last,,,,,,,,,
148,266.3059772,Asplenium emarginatum ,214.3812875,1996,1940,51.92468974,56,0.927226602,0.508524928,1.088185464,-0.670614007,2.744860562,year_s,last,,,,,,,,,
149,174.5605935,Asplenium formosum ,151.4154744,1996,1934,23.1451191,62,0.373308373,-0.144573302,1.002747414,-1.924107752,1.576443903,year_s,first,,,,,,,,,
150,317.6203543,Asplenium geppii ,208.53263,1971,1950,109.0877243,21,5.194653536,0.497083184,0.024628865,0.450638954,0.544693147,year_s,last,,,,,,,,,
151,36.02397696,Asplenium hemitomum ,-3.79995475,1970,1940,39.82393171,30,1.32746439,-0.090161811,0.110324031,-0.312180681,0.13061341,year_s,first,,,,,,,,,
152,148.8867628,Asplenium unilaterale ,-22.80338193,1999,1940,171.6901447,59,2.910002453,0.629602257,0.176653169,0.316849066,1.002172011,year_s,last,,,,,,,,,
153,211.352737,Asplenium variabile ,193.4197883,1995,1940,17.93294871,55,0.326053613,0.03605842,1.011567998,-1.35103949,2.311885424,year_s,last,,,,,,,,,
154,380.5486502,Asystasia calycina ,261.5341206,1996,1950,119.0145296,46,2.587272384,-0.45695109,0.268683086,-1.135949077,-0.06270295,year_s,first,,,,,,,,,
